2.1,0.9912227
2.115,1.032496
2.13,1.114713
2.145,1.17397
2.16,1.200474
2.175,1.281244
2.19,1.403617
2.205,1.462406
2.22,1.628766
2.235,1.76024
2.25,1.864886
2.265,2.092725
2.28,2.222253
2.295,2.246094
2.31,1.972475
2.325,1.788897
2.34,1.568073
2.355,1.400261
2.37,1.322874
2.385,1.216496
