2.1,3.960969
2.115,5.939244
2.13,78.91653
2.145,1.97335
2.16,2.235073
2.175,4.113373
2.19,4.030276
2.205,13.13778
2.22,11.52403
2.235,14.75962
2.25,27.65815
2.265,112.9961
2.28,125.5206
2.295,149.4912
2.31,117.1148
2.325,92.28257
2.34,61.63725
2.355,43.45159
2.37,39.34219
2.385,26.80604
