2.1,-1.661867
2.115,-1.6471
2.13,-1.63148
2.145,-1.615074
2.16,-1.597696
2.175,-1.579622
2.19,-1.559044
2.205,-1.539151
2.22,-1.515851
2.235,-1.491358
2.25,-1.466436
2.265,-1.433878
2.28,-1.398491
2.295,-1.36896
2.31,-1.336147
2.325,-1.307233
2.34,-1.282168
2.355,-1.260487
2.37,-1.241632
2.385,-1.221941
