2.1,0.8685699
2.115,0.860123
2.13,0.8488865
2.145,0.8372966
2.16,0.8278586
2.175,0.8146043
2.19,0.7984142
2.205,0.7789836
2.22,0.7460053
2.235,0.7202204
2.25,0.6850007
2.265,0.6475816
2.28,0.5891257
2.295,0.5484831
2.31,0.4918239
2.325,0.4472631
2.34,0.379868
2.355,0.3555203
2.37,0.3161412
2.385,0.2835965
