2.1,-1.66212
2.115,-1.647609
2.13,-1.631239
2.145,-1.614473
2.16,-1.598482
2.175,-1.580471
2.19,-1.560642
2.205,-1.539272
2.22,-1.513519
2.235,-1.490989
2.25,-1.464453
2.265,-1.437302
2.28,-1.405356
2.295,-1.378627
2.31,-1.347628
2.325,-1.321532
2.34,-1.290891
2.355,-1.271021
2.37,-1.248089
2.385,-1.226746
