2.1,1.568519
2.115,2.245077
2.13,3.48763
2.145,3.085371
2.16,2.670765
2.175,3.130328
2.19,5.334039
2.205,6.49404
2.22,10.40608
2.235,13.47351
2.25,19.81779
2.265,35.46559
2.28,54.39414
2.295,60.81256
2.31,63.41268
2.325,56.49711
2.34,47.00887
2.355,38.33382
2.37,33.01868
2.385,26.2022
