2.1,0.9755066
2.115,1.135916
2.13,1.390263
2.145,1.631002
2.16,2.2337
2.175,2.877704
2.19,3.728488
2.205,5.209603
2.22,7.877201
2.235,10.62792
2.25,13.72542
2.265,17.90676
2.28,24.67512
2.295,26.88036
2.31,30.93703
2.325,30.72112
2.34,29.26848
2.355,26.94954
2.37,24.07993
2.385,21.48766
