2.1,0.8686008
2.115,0.8597912
2.13,0.8502091
2.145,0.8394395
2.16,0.8274938
2.175,0.8137598
2.19,0.7981396
2.205,0.7786301
2.22,0.7528354
2.235,0.7252363
2.25,0.6937836
2.265,0.6550356
2.28,0.5975128
2.295,0.5502213
2.31,0.492125
2.325,0.4343169
2.34,0.3891977
2.355,0.3566229
2.37,0.3122962
2.385,0.2818067
