2.1,-1.662408
2.115,-1.647529
2.13,-1.630977
2.145,-1.615542
2.16,-1.598054
2.175,-1.579324
2.19,-1.559895
2.205,-1.538622
2.22,-1.515222
2.235,-1.492578
2.25,-1.464297
2.265,-1.432774
2.28,-1.402475
2.295,-1.367478
2.31,-1.33571
2.325,-1.30767
2.34,-1.284046
2.355,-1.26059
2.37,-1.24079
2.385,-1.223887
