100 1000 10000 100000 1000000
0.0000380000,0.0001316660,0.0025890830,0.0118493330,0.1351582500
0.0000369170,0.0001668330,0.0011124580,0.0115706660,0.1185880830
0.0000300000,0.0001640420,0.0018424170,0.0114691250,0.1170064160
0.0000158750,0.0001635830,0.0016479160,0.0115277500,0.1139481670
0.0000249580,0.0002055000,0.0014774590,0.0118118330,0.1171249170
0.0000246670,0.0002049580,0.0013418750,0.0116760830,0.1181270410
0.0000247500,0.0001814160,0.0012646670,0.0114282920,0.1223446660
0.0000234580,0.0001810830,0.0011867500,0.0113013330,0.1139608750
0.0000225840,0.0001812920,0.0011977920,0.0115865000,0.1134797920
0.0000197500,0.0001631250,0.0011280420,0.0119765830,0.1137412920
0.0000215840,0.0001627080,0.0011245000,0.0113216670,0.1136900840
0.0000196250,0.0001648750,0.0011209580,0.0112275830,0.1139747080
0.0000222500,0.0001512910,0.0011395000,0.0115906250,0.1140535830
0.0000195830,0.0001470000,0.0011284170,0.0122845830,0.1135305840
0.0000195830,0.0001470000,0.0012137500,0.0111970420,0.1172733330
0.0000177080,0.0001522500,0.0011657080,0.0118955840,0.1195987500
0.0000178330,0.0001489170,0.0011457920,0.0118619160,0.1156829170
0.0000200000,0.0001347920,0.0011354590,0.0114816660,0.1151137920
0.0000175830,0.0001344580,0.0011312080,0.0114729590,0.1141782910
0.0000171250,0.0001393750,0.0011602500,0.0115541250,0.1139711670
0.0000175000,0.0001345000,0.0011503330,0.0118363340,0.1139049580
0.0000159170,0.0001359590,0.0011211250,0.0116766250,0.1216932080
0.0000157500,0.0001245000,0.0011496250,0.0118506250,0.1153273330
0.0000159170,0.0001272080,0.0011237090,0.0112720410,0.1153508330
0.0000159170,0.0001241670,0.0011241670,0.0116680830,0.1196375830
0.0000161250,0.0001239580,0.0011258750,0.0117633330,0.1138100000
0.0000160000,0.0001189590,0.0011251250,0.0117957080,0.1149139580
0.0000157920,0.0001191250,0.0011364580,0.0112375840,0.1172532920
0.0000149170,0.0001189170,0.0011540000,0.0114557080,0.1153864170
0.0000146250,0.0001179590,0.0011183750,0.0115182500,0.1163115000
0.0000146670,0.0001152920,0.0011339580,0.0112019580,0.1172546250
0.0000166670,0.0001176250,0.0011304590,0.0118704580,0.1139885000
0.0000147090,0.0001155830,0.0011400420,0.0116157080,0.1152158750
0.0000172500,0.0001178750,0.0011571250,0.0119286670,0.1136339580
0.0000146250,0.0001180000,0.0011533750,0.0118030830,0.1147677920
0.0000146670,0.0001152090,0.0011338750,0.0118258750,0.1190232080
0.0000140000,0.0001118750,0.0011403330,0.0118689170,0.1154748340
0.0000141660,0.0001149160,0.0011477920,0.0117416250,0.1200547910
0.0000142090,0.0001366660,0.0011347090,0.0115390830,0.1140592500
0.0000139170,0.0001162500,0.0011462080,0.0117994580,0.1136821250
0.0000140000,0.0001125420,0.0011355840,0.0120860420,0.1135680000
0.0000142080,0.0001147500,0.0011490420,0.0112505830,0.1136592500
0.0000136250,0.0001139160,0.0011419170,0.0115487920,0.1142490000
0.0000138750,0.0001190420,0.0011319590,0.0113139580,0.1129315000
0.0000142080,0.0001222090,0.0011355410,0.0112214170,0.1128230420
0.0000139580,0.0001224160,0.0011290420,0.0111580830,0.1133182500
0.0000135830,0.0001198750,0.0011321670,0.0110979160,0.1148981250
0.0000135420,0.0001196670,0.0011427080,0.0115920420,0.1134344170
0.0000135000,0.0001124590,0.0011401250,0.0117470840,0.1139477500
0.0000132920,0.0001125420,0.0011373750,0.0115827500,0.1143339160
0.0000138750,0.0001120420,0.0011349170,0.0116605410,0.1148132500
0.0000142080,0.0001120840,0.0011415420,0.0114590830,0.1139677920
0.0000132910,0.0001116250,0.0011315420,0.0113308330,0.1139236660
0.0000132500,0.0001114580,0.0011345840,0.0117497500,0.1135145000
0.0000133330,0.0001119170,0.0011456660,0.0114604170,0.1145006670
0.0000131250,0.0001117090,0.0011987910,0.0113587500,0.1137579580
0.0000132500,0.0001195830,0.0011756250,0.0113566250,0.1127962500
0.0000131670,0.0001110420,0.0011410840,0.0112737500,0.1190552500
0.0000132910,0.0001145000,0.0011413750,0.0113789580,0.1144115000
0.0000133750,0.0001118330,0.0011497920,0.0114027080,0.1164480420
0.0000133340,0.0001147080,0.0011438750,0.0113152500,0.1167020420
0.0000135000,0.0001115000,0.0011303330,0.0112188750,0.1134386250
0.0000137920,0.0001122910,0.0011396250,0.0112804580,0.1150065840
0.0000131660,0.0001130830,0.0011609170,0.0113067910,0.1156537080
0.0000135000,0.0001117920,0.0011374580,0.0113953330,0.1160099170
0.0000132920,0.0001147920,0.0011332500,0.0115926250,0.1156522500
0.0000131250,0.0001122090,0.0011512080,0.0112226660,0.1165427910
0.0000132500,0.0001118750,0.0011261250,0.0112409170,0.1150393750
0.0000132090,0.0001117500,0.0011244170,0.0113228750,0.1158392910
0.0000129160,0.0001139590,0.0011227500,0.0112536250,0.1133074580
0.0000131670,0.0001122080,0.0011287080,0.0113732920,0.1147532090
0.0000136660,0.0001124590,0.0011218330,0.0114100000,0.1131980420
0.0000132500,0.0001117910,0.0011795420,0.0113735840,0.1132316660
0.0000140410,0.0001110000,0.0011562080,0.0113071250,0.1133833750
0.0000142080,0.0001120420,0.0011312920,0.0113843750,0.1138153750
0.0000192090,0.0001161250,0.0011337500,0.0115257920,0.1143088340
0.0000142920,0.0001145830,0.0011400830,0.0113645830,0.1169670000
0.0000134170,0.0001117080,0.0011350000,0.0113152920,0.1132809170
0.0000143750,0.0001268750,0.0011640840,0.0114077910,0.1135729580
0.0000137080,0.0001120830,0.0011442920,0.0113808750,0.1136362090
0.0000145830,0.0001113750,0.0011410000,0.0112874590,0.1138084170
0.0000145000,0.0001118750,0.0011628340,0.0112928330,0.1133830420
0.0000134580,0.0001124170,0.0011165840,0.0114222920,0.1137460830
0.0000132920,0.0001121250,0.0011157920,0.0112142920,0.1144352080
0.0000141250,0.0001118750,0.0011456670,0.0113292080,0.1174445410
0.0000133750,0.0001312920,0.0011385000,0.0112606250,0.1132132910
0.0000131250,0.0001155000,0.0011280840,0.0113461660,0.1138041250
0.0000131250,0.0001120420,0.0011320000,0.0116428750,0.1136102920
0.0000132090,0.0001121670,0.0011210000,0.0112640420,0.1130146250
0.0000133330,0.0001147080,0.0011263330,0.0113231250,0.1152384590
0.0000134160,0.0001115000,0.0011666250,0.0113870000,0.1147781250
0.0000132080,0.0001120420,0.0012097080,0.0116535830,0.1150264580
0.0000135410,0.0001119170,0.0011345420,0.0113931670,0.1134676660
0.0000139590,0.0001115420,0.0011393330,0.0113596250,0.1142185000
0.0000132920,0.0001113330,0.0011381250,0.0113319590,0.1134278750
0.0000130830,0.0001113750,0.0011509580,0.0114032500,0.1149702920
0.0000132090,0.0001121250,0.0011452090,0.0112694170,0.1149658330
0.0000133750,0.0001120000,0.0011247500,0.0113172500,0.1136664590
0.0000132080,0.0001113750,0.0011126250,0.0112672500,0.1134669170
0.0000133750,0.0001108340,0.0011237090,0.0112597080,0.1139179590
